#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,object_important_note,description,date_activated,advertisement_level,floor,total_floors,year_built
61,3381791,"Tallinn, Vanalinn, Kuninga tn 1",Tallinn,Kuninga tn 1,,3,49.7,195000,3923,https://www.kv.ee/ru/muua-kahel-tasapinnal-asuv-korter-hoovipoolne-kort-3381791.html,https://kv.img-bcg.eu/image/object/43/5963/102675963.jpg,Hoovipoolne väga vaikne korter!,"Этаж 1/3, квартирная собственность, каменный дом, год постройки 1219, в хорошем ...",2025-01-28 16:15:26.709881,0,1,3,1219
62,3383092,"Tallinn, Lasnamäe, Majaka tn 28",Tallinn,Majaka tn 28,,2,43.6,103900,2383,https://www.kv.ee/ru/avatud-planeeringuga-elutoakoogiga-ning-laia-voodi-3383092.html,https://kv.img-bcg.eu/image/object/43/7246/102717246.jpg,2-TOALINE KORTER KESKLINNA VAHETUS LÄHEDUSES,"Этаж 1/5, частная собственность, каменный дом, в хорошем состоянии, электрическая плита, ...",2025-05-21 11:09:45.156657,,1,5,
63,3395609,"Tallinn, Kesklinn, Madalmaa 1-41",Tallinn,Madalmaa 1,41,4,95,419000,4410,https://www.kv.ee/ru/avarate-vaadete-ja-suure-roduga-korter-sadama-asum-3395609.html,https://kv.img-bcg.eu/image/object/43/8759/127738759.jpg,Rõduga 4-toaline perekorter modernses Sadama asumis!,"Этаж 4/6, квартирная собственность, каменный дом, год постройки 2025, новый, ванная, ...",2025-02-04 21:20:08.31034,0,4,6,2025
64,3404045,"Tallinn, Kesklinn, Tartu mnt 24",Tallinn,Tartu mnt 24,,6,179.3,390000,2175,https://www.kv.ee/ru/suureparane-voimalus-soetada-endale-valguskullane-3404045.html,https://kv.img-bcg.eu/image/object/43/5572/103315572.jpg,Suur korter Tallinna südames!,"Этаж 4/9, квартирная собственность, в среднем состоянии, плита с керамическим покрытием, ...",2023-09-10 18:42:13.095176,,4,9,
65,3408341,"Tallinn, Haabersti, Hea pakkumine!!!, Astangu tn 54",Tallinn,Astangu tn 54,,1,31,81000,2612,https://www.kv.ee/ru/harjumaa-tallinn-haabersti-hea-pakkumine-astangu-t-3408341.html,https://kv.img-bcg.eu/image/object/43/9588/124579588.jpg,,"Этаж 5/5, квартирная собственность, панельный дом, год постройки 1975, обновлённый, ...",2025-04-09 09:37:35.463838,,5,5,1975
66,3406352,"Tallinn, Kesklinn, Rotermanni 18/1",Tallinn,Rotermanni 18,1,3,82,589000,7182,https://www.kv.ee/ru/pakkuda-rotermanni-tanav-181-aadressil-asuv-avar-3-3406352.html,https://kv.img-bcg.eu/image/object/43/9664/103379664.jpg,Hind sisaldab KM,"Квартирная собственность, каменный дом, год постройки 2018, обновлённый, индукция, душ, ...",2022-02-21 12:40:39.776921,0,,,2018
67,3411737,"Tallinn, Kesklinn, Kadriorg, A. Weizenbergi tn 4",Tallinn,A. Weizenbergi tn 4,,4,142.5,495000,3473,https://www.kv.ee/ru/muua-paar-aastat-tagasi-kapitaalselt-renoveeritud-3411737.html,https://kv.img-bcg.eu/image/object/43/7525/103527525.jpg,Stiilne katusekorter Kadrioru pargi lähedal!,"Этаж 3/3, квартирная собственность, деревянный дом, год постройки 1918, индукция, ...",2022-05-12 12:33:29.462504,,3,3,1918
68,3432611,"Tallinn, Kesklinn, Tornimäe 7",Tallinn,Tornimäe 7,,2,44.9,219000,4877,https://www.kv.ee/ru/muua-varskelt-renoveeritud-ning-uue-sisustusega-su-3432611.html,https://kv.img-bcg.eu/image/object/43/1624/104111624.jpg,В САМОМ ЦЕНТРЕ ГОРОДА!,"Квартирная собственность, каменный дом, год постройки 2006, в хорошем состоянии, плита с ...",2025-01-13 17:53:46.864479,0,,,2006
69,3440677,"Tallinn, Kadriorg, Gonsiori tn 33",Tallinn,Gonsiori tn 33,,3,63.5,194900,3069,https://www.kv.ee/ru/hea-planeeringuga-3toaline-korter-kesklinnas-ootab-3440677.html,https://kv.img-bcg.eu/image/object/43/1397/104361397.jpg,Valgusküllane ja avar planeering!,"Этаж 3/5, квартирная собственность, каменный дом, год постройки 1989, нуждается в ...",2022-06-19 00:31:38.253452,0,3,5,1989
70,3443379,"Tallinn, Lasnamäe, Kalevipoja põik 3-33",Tallinn,Kalevipoja põik 3,33,5,79.8,195000,2443,https://www.kv.ee/ru/muua-unikaalse-umberplaneeringuga-ja-luksusliku-di-3443379.html,https://kv.img-bcg.eu/image/object/43/5207/123325207.jpg,,"Этаж 9/9, квартирная собственность, панельный дом, год постройки 1979, обновлённый, ...",2022-06-30 15:07:09.369229,,9,9,1979
71,3485126,"Tallinn, Haabersti, Jalami tn 11-9",Tallinn,Jalami tn 11,9,4,88.1,299000,3393,https://www.kv.ee/ru/labimoeldud-planeeringuga-4toaline-kodu-on-nurgape-3485126.html,https://kv.img-bcg.eu/image/object/43/7939/127877939.jpg,Mõnusalt avar 4-toaline kodu koos köögiga,"Этаж 3/3, квартирная собственность, год постройки 2023, новый, душ, туалет и ванная по ...",2025-04-17 10:32:13.356821,0,3,3,2023
72,3447011,"Tallinn, Kesklinn, Luise 26A",Tallinn,Luise 26A,,3,84.1,268000,3186,https://www.kv.ee/ru/kodune-kodu-rohelise-hooviga-hea-planeeringuga-ja-3447011.html,https://kv.img-bcg.eu/image/object/43/3478/104573478.jpg,ROHELISE HOOVIGA KODU KASSISABAS! TULE VAATAMA!,"Этаж 1/2, квартирная собственность, деревянный дом, год постройки 1901, готов, плита с ...",2022-07-13 11:23:52.869405,0,1,2,1901
73,3450707,"Tallinn, Pirita, Supluse pst 5-2",Tallinn,Supluse pst 5,2,4,99.5,369000,3708,https://www.kv.ee/ru/muua-avar-korgete-lagede-ja-suure-terrassi-ning-ai-3450707.html,https://kv.img-bcg.eu/image/object/43/3035/128003035.jpg,SOODSATE KÕRVALKULUDEGA KORTER NAGU RIDAELAMU!,"Этаж 1/3, квартирная собственность, каменный дом, год постройки 2013, готов, ...",2022-07-25 23:22:10.519181,,1,3,2013
74,3461718,"Tallinn, Kesklinn, Luise tn 5c",Tallinn,Luise tn 5c,,2,31.1,158000,5080,https://www.kv.ee/ru/taielikult-sisustatud-hubane-valguskullane-korter-3461718.html,https://kv.img-bcg.eu/image/object/43/6489/105086489.jpg,Ideaalne lühiajalise majutuse korter!,"Этаж 2/3, квартирная собственность, год постройки 2018, в хорошем состоянии, плита с ...",2025-05-29 16:43:09.729195,0,2,3,2018
75,3464150,"Tallinn, Kesklinn, Veerenni, Pille tn 11/1-B19",Tallinn,Pille tn 11/1-B19,,1,34.3,167900,4895,https://www.kv.ee/ru/uusveerenni-kvartalis-pille-tanaval-asuvas-uues-el-3464150.html,https://kv.img-bcg.eu/image/object/43/8497/114598497.jpg,Для офиса или дома!,"Этаж 1/6, квартирная собственность, панельный дом, год постройки 2023, новый, душ, ...",2023-02-23 09:11:06.947768,0,1,6,2023
76,3470837,"Tallinn, Kristiine, Lilleküla, Sõpruse pst 28-34",Tallinn,Sõpruse pst 28,34,4,132.2,699000,5287,https://www.kv.ee/ru/kliendipaev-tihase-kodudes-23-mail-kell-1113-avatu-3470837.html,https://kv.img-bcg.eu/image/object/43/9784/122169784.jpg,SUURE KATUSETERRASSIGA AINULAADNE PENTHOUSE!,"Этаж 5/5, квартирная собственность, панельный дом, год постройки 2024, новый, туалет и ...",2024-02-09 12:13:03.477193,1,5,5,2024
77,3470842,"Tallinn, Kristiine, Lilleküla, Sõpruse pst 28-39",Tallinn,Sõpruse pst 28,39,4,97.7,470000,4810,https://www.kv.ee/ru/kliendipaev-tihase-kodudes-23-mail-kell-1113-avatu-3470842.html,https://kv.img-bcg.eu/image/object/43/7577/119347577.jpg,Tule veendu kui vaikne on elada Sõpruse pst-l!,"Этаж 2/5, квартирная собственность, панельный дом, год постройки 2024, новый, новый ...",2022-09-22 11:47:23.182768,1,2,5,2024
78,3470928,"Tallinn, Kristiine, Lilleküla, Sõpruse pst 28-25",Tallinn,Sõpruse pst 28,25,3,73.1,339000,4637,https://www.kv.ee/ru/kliendipaev-tihase-kodudes-23-mail-kell-1113-avatu-3470928.html,https://kv.img-bcg.eu/image/object/43/6443/119226443.jpg,Tule veendu kui vaikne on elada Sõpruse pst-l!,"Этаж 2/5, квартирная собственность, панельный дом, год постройки 2024, новый, новый ...",2024-02-08 14:39:25.380231,1,2,5,2024
79,3471776,"Tallinn, Kristiine, Sõpruse pst 159b",Tallinn,Sõpruse pst 159b,,4,97.6,328000,3360,https://www.kv.ee/ru/nuud-on-ta-siis-tulnud-suureparane-neljatoaline-ko-3471776.html,https://kv.img-bcg.eu/image/object/43/8853/105508853.jpg,Sinu stiilne korter Kristiines,"Этаж 7/8, квартирная собственность, каменный дом, год постройки 2004, в хорошем ...",2024-05-20 10:49:30.450852,,7,8,2004
80,3472306,"Tallinn, Kesklinn, Veerenni, Pille tn 11/5-121",Tallinn,Pille tn 11/5,121,1,35.1,189900,5410,https://www.kv.ee/ru/quottrendikad-uusveerenni-kodud-pakuvad-aedlinna-i-3472306.html,https://kv.img-bcg.eu/image/object/43/1859/114631859.jpg,UUS HIND!,"Этаж 5/6, квартирная собственность, панельный дом, год постройки 2023, новый, новый ...",2022-09-27 14:49:54.562633,1,5,6,2023
81,3472775,"Tallinn, Vanalinn, Pikk tn 15-2",Tallinn,Pikk tn 15,2,3,86.1,315000,3658,https://www.kv.ee/ru/muua-suureparase-asukohaga-stiilipuhas-86-1-m-suur-3472775.html,https://kv.img-bcg.eu/image/object/43/5230/122195230.jpg,Müüa renoveeritud 3-toaline korter Vanalinnas,"Этаж 2/3, квартирная собственность, каменный дом, год постройки 1636, обновлённый, плита ...",2024-06-26 15:44:56.465851,0,2,3,1636
82,3475252,"Tallinn, Haabersti, Aaslina tn 5-1",Tallinn,Aaslina tn 5,1,2,68.9,197900,2872,https://www.kv.ee/ru/invego-toetab-opetajaid-uue-kodu-ostmisel-15-000-e-3475252.html,https://kv.img-bcg.eu/image/object/43/4154/122314154.jpg,WOW! GRANDIOOSNE ESIK JA SAUN! - luccaranna.ee,"Этаж 1/3, квартирная собственность, каменный дом, год постройки 2022, новый, душ, сауна, ...",2023-06-20 13:01:05.989946,0,1,3,2022
83,3476066,"Tallinn, Haabersti, kukesaba tn 6-1",Tallinn,kukesaba tn 6,1,5,107.2,319900,2984,https://www.kv.ee/ru/invego-toetab-opetajaid-uue-kodu-ostmisel-15-000-e-3476066.html,https://kv.img-bcg.eu/image/object/43/4381/125884381.jpg,KOLI KOHE SISSE! KÖÖK! WOW-KODU! - luccaranna.ee,"Этаж 1/3, квартирная собственность, каменный дом, год постройки 2023, новый, лифт, ...",2022-10-07 11:17:35.529227,0,1,3,2023
84,3476393,"Tallinn, Nõmme, Pärnu mnt 372",Tallinn,Pärnu mnt 372,,3,70,99900,1427,https://www.kv.ee/ru/muua-suure-potentsiaaliga-korter-hiiul-korter-paik-3476393.html,https://kv.img-bcg.eu/image/object/43/7031/105727031.jpg,Ehita oma kodu Nõmmele,"Этаж 2/2, деревянный дом, год постройки 1920, нуждается в обновлении, площадь кухни ...",2022-10-08 09:04:11.713921,0,2,2,1920
85,3478048,"Tallinn, Põhja-Tallinn, Noblessner, Allveelaeva tn 4-78",Tallinn,Allveelaeva tn 4,78,4,94.3,580000,6150,https://www.kv.ee/ru/koigi-allveelaeva-4-arenduse-ja-muugis-olevate-kor-3478048.html,https://kv.img-bcg.eu/image/object/43/6191/122706191.jpg,День клиента 05.12.2024 с 14:00 до 17:00,"Этаж 6/6, квартирная собственность, панельный дом, год постройки 2023, новый, душ, ...",2023-05-26 13:26:39.683768,0,6,6,2023
86,3484667,"Tallinn, Põhja-Tallinn, Manufaktuuri tn 7/2-116",Tallinn,Manufaktuuri tn 7/2,116,2,45.5,199000,4373,https://www.kv.ee/ru/hommiku-paikeselise-roduga-avar-2toaline-nuud-on-v-3484667.html,https://kv.img-bcg.eu/image/object/43/4963/126004963.jpg,Kodud on sissekolimiseks valmis!,"Этаж 3/6, квартирная собственность, год постройки 2024, новый, новый трубопровод, ...",2024-01-12 16:57:10.162147,0,3,6,2024
87,3485802,"Tallinn, Kesklinn, Kuristiku tn 1",Tallinn,Kuristiku tn 1,,4,112.3,495000,4407,https://www.kv.ee/ru/muua-avara-planeeringu-ning-suure-roduga-korter-ka-3485802.html,https://kv.img-bcg.eu/image/object/43/0891/119530891.jpg,,"Этаж 2/5, квартирная собственность, каменный дом, год постройки 2023, новый, ...",2022-11-06 15:35:47.33748,,2,5,2023
88,3489185,"Tallinn, Kristiine, Lilleküla, Siidisaba tn 3-8",Tallinn,Siidisaba tn 3,8,4,97.3,429000,4409,https://www.kv.ee/ru/suure-roduga-ja-saunaga-korter-saun-vann-2-dussi-2-3489185.html,https://kv.img-bcg.eu/image/object/43/1673/126441673.jpg,Rõdu ja saunaga korter Kristiines!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2024, новый, новый ...",2023-10-09 08:57:06.240466,0,3,4,2024
89,3489191,"Tallinn, Kristiine, Lilleküla, Siidisaba tn 3-10",Tallinn,Siidisaba tn 3,10,3,55.6,245000,4406,https://www.kv.ee/ru/korter-on-valmis-ja-ootab-teid-kook-kinnas-soodusp-3489191.html,https://kv.img-bcg.eu/image/object/43/0067/128810067.jpg,KÖÖK HINNAS! KORTER ON VALMIS!,"Этаж 3/4, квартирная собственность, каменный дом, год постройки 2024, новый, новый ...",2023-10-09 08:27:39.266609,0,3,4,2024
90,3496568,"Tallinn, Vanalinn, Müürivahe tn 60",Tallinn,Müürivahe tn 60,,6,169.4,490000,2892,https://www.kv.ee/ru/muua-eksklusiivne-kodu-vanalinnas-ps-video-majast-3496568.html,https://kv.img-bcg.eu/image/object/43/4701/107064701.jpg,Ekslusiivne kodu Vanalinnas,"Частная собственность, каменный дом, год постройки 1880, в среднем состоянии, ...",2024-03-22 16:27:50.599869,,,,1880
91,3499655,"Tallinn, Lasnamäe, Vega residents, Mustakivi tee 25",Tallinn,Mustakivi tee 25,,2,57,185000,3245,https://www.kv.ee/ru/muua-avara-planeeringuga-2toaline-korter-vega-resi-3499655.html,https://kv.img-bcg.eu/image/object/43/7730/107437730.jpg,Отличный вид на море! В цене вся обстановка,"Этаж 11/12, квартирная собственность, каменный дом, год постройки 2017, новый, плита с ...",2025-03-19 15:01:35.569597,,11,12,2017
92,3503293,"Tallinn, Kesklinn, Veerenni, Pille tn 11/1-27",Tallinn,Pille tn 11/1,27,1,35.7,173900,4871,https://www.kv.ee/ru/uus-veerenni-kvartalis-pille-tn-11-neljakordses-ma-3503293.html,https://kv.img-bcg.eu/image/object/43/9891/114599891.jpg,Живите в новом доме!,"Этаж 2/4, квартирная собственность, панельный дом, год постройки 2023, новый, душ, ...",2023-01-13 11:07:23.823426,0,2,4,2023
93,3503354,"Tallinn, Kesklinn, Veerenni, Pille tn 11/5-B106",Tallinn,Pille tn 11/5-B106,,3,65.2,299900,4599,https://www.kv.ee/ru/korgete-lagedega-32m-korteriomandis-paiknevad-koik-3503354.html,https://kv.img-bcg.eu/image/object/43/7391/115187391.jpg,ЦЕНА НА КОНЕЦ ГОДА!,"Этаж 1/6, квартирная собственность, панельный дом, год постройки 2023, новый, ванная, ...",2023-01-13 14:00:58.523961,0,1,6,2023
94,3511620,"Tallinn, Põhja-Tallinn, Sõle 27e",Tallinn,Sõle 27e,,2,54.3,169950,3129,https://www.kv.ee/ru/muua-mobleeritud-ja-sisustatud-2toaline-korter-str-3511620.html,https://kv.img-bcg.eu/image/object/43/0980/108340980.jpg,"Vaikses sisekvartalis, valgusküllane korter!","Этаж 2/5, квартирная собственность, каменный дом, год постройки 2003, готов, туалет и ...",2023-02-14 14:30:18.88887,0,2,5,2003
95,3512205,"Tallinn, Vanalinn, Lossi plats 5 // Rutu tn 1",Tallinn,Lossi plats 5 // Rutu tn 1,,2,86.4,219000,2534,https://www.kv.ee/ru/eelregistreerimisega-kliendipaev-19-juunil-kell-15-3512205.html,https://kv.img-bcg.eu/image/object/43/8586/127658586.jpg,Eelregistreerimisega kliendipäev 19.juunil kell 15 - 17 !<br>,"Этаж 2/3, квартирная собственность, каменный дом, нуждается в санремонте, электрическая ...",2023-02-16 12:42:30.094608,0,2,3,
